"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"C5orf45"	-1.34944200557466	-1.34110055197658	-6.56343605008893	1.00062409575516e-10	2.50110883002139e-09	13.8885822241662
"TCEB1"	1.3137013075184	2.40046266646419	6.56313370096004	1.00254193660834e-10	2.50213995049608e-09	13.8867302844963
"SPTAN1"	-0.894773559594743	-0.638949683067493	-6.56086736977493	1.01703268875996e-10	2.53450035270885e-09	13.8728510301335
"PLA2G7"	0.865708608040771	0.200146034825069	6.56004853745999	1.02231853735846e-10	2.54385909101383e-09	13.8678374586991
"LBR"	1.22422283937404	-0.536982937028926	6.55823352083609	1.03413122814642e-10	2.56940646849772e-09	13.8567263976181
"FKBP1A"	0.832961613996915	0.155952692597796	6.55617063125896	1.04771954409389e-10	2.59756752553187e-09	13.8441012328424
"POLR1C"	0.760603752022745	0.661611040392562	6.55603924196481	1.04859090941637e-10	2.59756752553187e-09	13.8432972318007
"TYMS"	0.810225447393912	2.16312799299862	6.55219265355862	1.07441822879156e-10	2.65758627960911e-09	13.8197654134065
"GRIK3"	-0.949944516406829	-0.503501399783747	-6.54924619026645	1.09462229374197e-10	2.70084198887832e-09	13.801748468699
"MRPL37"	1.16782063018649	1.19602576277824	6.54916915113993	1.09515551708819e-10	2.70084198887832e-09	13.8012774886022
"SGK223"	-1.84687318453812	-1.08153604885675	-6.54810858296792	1.10252211188064e-10	2.71326239637533e-09	13.7947941853537
"ACBD4"	-1.47261059398911	-1.86934636943526	-6.54797455676016	1.1034564913667e-10	2.71326239637533e-09	13.7939749431118
"KIN"	1.34130547078792	0.771654093260331	6.54494746159162	1.12476805535694e-10	2.76157970696353e-09	13.7754756267445
"C9orf64"	-2.31110956512458	1.20080929982094	-6.54414655654974	1.13047375935436e-10	2.77149481238764e-09	13.7705823703277
"TNFRSF11B"	-1.09553898266367	-0.582445011709366	-6.54277537373297	1.14030805027008e-10	2.79148754220754e-09	13.7622061447382
"MAPT"	-2.23770368084288	-0.358336844107438	-6.54015198863	1.15935737177858e-10	2.83394679907406e-09	13.7461848569584
"UBA2"	0.664505050499985	-0.36386590734573	6.5397163065312	1.16255105090233e-10	2.83758055331844e-09	13.743524652732
"DNAJC9"	1.03560905950337	2.22693985162259	6.53675218439743	1.18450884698384e-10	2.88693637163715e-09	13.725430378122
"RNASEH1"	1.05539540099885	0.199110839522039	6.53370047914035	1.2075397564436e-10	2.93875927256302e-09	13.7068090639996
"KCNE4"	-1.37217746812679	1.14540125344628	-6.53083567489065	1.22955896254153e-10	2.98797208704172e-09	13.6893352310457
"IFT88"	-1.31619070380855	0.27391795700551	-6.52625603389227	1.26557794108274e-10	3.07101263309157e-09	13.6614159043898
"C13orf34"	1.62539276709403	1.96074245836364	6.52087629360156	1.30921107781223e-10	3.17226042790012e-09	13.6286410610917
"CPLX1"	-1.43186721447146	-0.00483193869283747	-6.52040462533746	1.31310611480166e-10	3.17706693453176e-09	13.6257686737879
"PGK1"	1.41766362642322	2.28558144406198	6.51916922727939	1.32336190427345e-10	3.19722697279555e-09	13.6182461637578
"CIT"	0.809276818663038	2.56262528490771	6.51437337158369	1.36392383460218e-10	3.29044150635086e-09	13.5890555286343
"FAM81B"	-1.08482490956223	0.168318064331956	-6.51397274313935	1.36736681368683e-10	3.29396683726123e-09	13.5866179119546
"KCMF1"	1.25016999368463	0.0905915081294766	6.51345216605363	1.37185334285365e-10	3.29999222357647e-09	13.5834506688024
"STK38"	1.45451617980183	-0.216492707166667	6.50731027997344	1.42588718330452e-10	3.42501398278724e-09	13.546099793606
"NOP56"	1.15342503282079	1.87559013655647	6.50652202937481	1.43297105646222e-10	3.43274429748922e-09	13.5413084429949
"NR4A2"	-0.820065639871306	-0.771689338307163	-6.50649264462609	1.43323579741157e-10	3.43274429748922e-09	13.5411298389119
"TFF1"	-0.91806990067825	0.50533995949449	-6.50575720838302	1.43987730936837e-10	3.44368930019008e-09	13.5366600012231
"MTERFD1"	1.93423399762605	2.56850202943802	6.50393879491711	1.45642853164802e-10	3.47826940417433e-09	13.5256099668445
"RGS22"	-1.16023523416605	-0.660487037356749	-6.50257665761692	1.46894863316822e-10	3.50313689820978e-09	13.5173344041722
"NOL10"	2.10925284597033	2.24628585771901	6.50208364690329	1.47350607405781e-10	3.50897105486948e-09	13.5143395342685
"GLUL"	-0.729528852622871	0.165187184161157	-6.50169269095047	1.47712995132831e-10	3.51256853375955e-09	13.5119647552456
"CCDC103"	-0.925309251776851	0.197288718297521	-6.50017726568737	1.49125950315566e-10	3.54110220877905e-09	13.5027608249842
"TNNI3K"	-1.45896688355059	-2.60122293262672	-6.49762218221284	1.51538290549184e-10	3.59325173396368e-09	13.4872468512792
"DNAJC2"	1.19543162041866	1.59673495749036	6.49521624441063	1.53844727042686e-10	3.64274508960617e-09	13.4726434164552
"MYL5"	-1.10603360835096	-0.652245902517906	-6.48856736571341	1.60398866602876e-10	3.79253194974823e-09	13.4323114007729
"PDIA6"	1.56201402795627	1.83566741140496	6.48638393455795	1.62610233312781e-10	3.83935695756398e-09	13.4190747437248
"SPC24"	1.01241925140992	3.29067264737879	6.4853841743174	1.63632722044429e-10	3.85271935699554e-09	13.4130151997686
"APPL2"	-1.47762430043529	-1.97920064904959	-6.485188129857	1.63833960346167e-10	3.85271935699554e-09	13.4118270722411
"MSH2"	1.04933280925763	1.25593891558127	6.48515155516903	1.63871530826366e-10	3.85271935699554e-09	13.411605414865
"FARP2"	-1.36798101934117	-0.561994375217631	-6.48453063679438	1.64510643266089e-10	3.862282362103e-09	13.4078425684179
"CHRD"	-1.7418274682997	0.402205300480716	-6.48283301456057	1.66270493023347e-10	3.89809327931464e-09	13.3975563911576
"DCLRE1B"	1.38334177044721	1.04800844617355	6.47828635759167	1.71075105927636e-10	4.00508508553403e-09	13.3700192317795
"CCNJ"	1.22468645433273	0.281583627891185	6.47605763773017	1.73479660659379e-10	4.055666553418e-09	13.3565271025937
"USP39"	1.39091027151928	2.51470626296694	6.47465421800305	1.75010749209915e-10	4.08468069182708e-09	13.3480332587314
"KIAA1737"	-0.997598503791852	-0.262436367336088	-6.47447045264466	1.75212208715721e-10	4.08468069182708e-09	13.3469211864897
"HSPE1"	1.27119194778995	2.97014210342975	6.46430430586336	1.86718092418608e-10	4.34681811229985e-09	13.2854435975644
"C16orf80"	1.13831207456737	-0.794843705610193	6.46400539760495	1.87067351045468e-10	4.34885805465422e-09	13.2836373147837
"MCM8"	1.12153703842625	1.12260088664876	6.46218788865744	1.89204824084389e-10	4.39240584627195e-09	13.2726558285829
"DCLRE1C"	1.10484881767293	0.350439168568871	6.46153083574231	1.89983417485463e-10	4.40432965891682e-09	13.2686865560133
"MTCH1"	1.08319999877579	-0.0909317689407713	6.46112563074151	1.90465139332473e-10	4.40934755708129e-09	13.2662388818292
"WDR77"	1.4335790544659	1.31808694167906	6.45939526744146	1.92535746864771e-10	4.45108370568319e-09	13.2557880169137
"ATP6V1C2"	1.84157270193664	-0.225706070243802	6.45730718808159	1.95063764543823e-10	4.5032637420103e-09	13.2431799732891
"BAI2"	-1.34077929751611	1.33824990261983	-6.45612559824017	1.96508670736692e-10	4.53032888347476e-09	13.2360470163955
"RABEP1"	-1.34422402754732	-0.38384182857438	-6.45576419647533	1.96952699310011e-10	4.53427668688505e-09	13.2338655580119
"EIF4E3"	-1.02268935361389	-2.02749997661157	-6.45528923004696	1.97537750617597e-10	4.54145572720014e-09	13.2309987768739
"CARD10"	-1.53552361510743	-1.57214398441598	-6.45331847998132	1.99983497308047e-10	4.59133382908059e-09	13.219105817268
"GINS2"	0.650868785089043	1.86880160158264	6.45199472436764	2.01642926101999e-10	4.62304650712748e-09	13.2111191142117
"KIAA0564"	-0.9089151895204	-0.839820664362259	-6.45169505245988	2.0202045473989e-10	4.62532231224029e-09	13.2093112861549
"RTKN2"	0.709637147126003	2.07336932162259	6.45085570548085	2.03081556536158e-10	4.64322095288035e-09	13.2042481629606
"MSI1"	0.946842143392251	0.00664718167079889	6.45034105239752	2.0373487680417e-10	4.65175978329522e-09	13.2011439538473
"FBXL3"	-1.25905775627372	-1.88074070323278	-6.44577036247566	2.09628088462423e-10	4.77570167143464e-09	13.1735848101856
"ST8SIA6"	-1.06726833402891	-0.216512179403581	-6.44568644639908	2.09737830594831e-10	4.77570167143464e-09	13.1730789976947
"CSRNP1"	-0.481591417169858	-1.60207405235399	-6.44437744681097	2.1145698701172e-10	4.80825997005309e-09	13.1651896316595
"STC2"	-0.755590188878353	-0.181481700885675	-6.44315955042968	2.13068877096846e-10	4.83829354522374e-09	13.1578506276766
"ZNF19"	-0.740501514467653	-0.587427570407714	-6.44283540372376	2.13499909033583e-10	4.84146724141367e-09	13.1558975382806
"MRPS10"	1.26824540942691	1.27444749975895	6.44106850137638	2.15864485044735e-10	4.88712692294249e-09	13.1452529149703
"LOC100130522"	-0.918827618353931	0.142326404571625	-6.44089247827502	2.16101449185581e-10	4.88712692294249e-09	13.1441926141596
"AGR3"	-0.93543695017261	0.447843174276859	-6.43984708623638	2.17514022434054e-10	4.91238869687343e-09	13.1378960745222
"UPF3B"	1.29692803364401	0.611324847662534	6.43830212478482	2.19618195852325e-10	4.95317998840888e-09	13.1285922263513
"MRPS5"	1.18220004055902	0.480945499318182	6.43732587692136	2.20958064101886e-10	4.97664626219723e-09	13.1227142296926
"NARF"	1.51658598104821	0.56179438177135	6.43391366416457	2.25704370431684e-10	5.07666853222660e-09	13.1021755046326
"MGC2889"	1.22382354639594	0.157217539705234	6.43362223725744	2.2611433301542e-10	5.07901681538150e-09	13.1004218030127
"RPIA"	1.47627197294057	0.496577630530303	6.42906830532645	2.32616027696215e-10	5.21800757404383e-09	13.0730270817603
"NAE1"	1.53774186930318	-0.230490962415978	6.42609463840912	2.36959945526132e-10	5.30828600341694e-09	13.0551479600363
"DNAL1"	-1.32644159934204	-0.45940123985124	-6.42293054513118	2.41669221408441e-10	5.4064950178346e-09	13.036131996231
"RILPL2"	-1.07412984513489	-1.33748080671074	-6.42179101762093	2.43387571979956e-10	5.43761857721886e-09	13.029285565143
"FAM123B"	1.30270627895745	-0.0124803527424242	6.42007055007199	2.46004630633953e-10	5.48871002737928e-09	13.0189508209661
"KIAA0101"	0.56797542414049	2.71370972812534	6.41649825737947	2.51526826230242e-10	5.60439531581646e-09	12.997500157579
"NOP16"	0.921005384991955	1.27566931473691	6.41579511454617	2.52627974897547e-10	5.62139517904555e-09	12.9932792260629
"TXNRD1"	1.35532374027203	0.528116948633609	6.41423882880933	2.55081982352689e-10	5.66841271479465e-09	12.9839383862444
"OTUD7B"	-1.28113600214019	0.921024839268595	-6.41244679686101	2.57936629019451e-10	5.7241957911366e-09	12.9731850978236
"SYBU"	-2.05462367398309	-1.20688545609642	-6.41141006331813	2.59602361860989e-10	5.75348061180448e-09	12.9669652850919
"GPR172A"	0.982741577187398	2.75025579492975	6.40308911395987	2.73358582942987e-10	6.0502881034332e-09	12.9170767907813
"SAE1"	1.32148074868624	2.67347859166942	6.40115462035247	2.76657485410707e-10	6.11516053523507e-09	12.9054867547436
"PGAM5"	0.979600559681455	1.97519636650826	6.39994573283751	2.78738754430025e-10	6.1529821728232e-09	12.8982455923166
"SLC14A2"	-0.546225672022472	-1.27854151113912	-6.3980922324945	2.8195960316799e-10	6.21582562845932e-09	12.8871456071317
"ASNS"	1.34438774929202	1.32119143071488	6.39528391981285	2.86909148523464e-10	6.3165614129232e-09	12.8703330385286
"IKBKB"	-1.6947632476017	0.395156076363636	-6.39450399654753	2.88298752659206e-10	6.33875908293826e-09	12.8656650280627
"BBS4"	-1.87857550060503	-0.0386113015261708	-6.39350164533451	2.90094335393011e-10	6.36981247411178e-09	12.8596664836533
"PDE7A"	0.709387267283731	0.306528708011019	6.39219306078983	2.9245497240788e-10	6.41317486987306e-09	12.8518365563486
"ANXA9"	-1.23526188916066	1.50506281060331	-6.38902232355426	2.98253089909018e-10	6.53170337347524e-09	12.8328703513675
"KDM4B"	-1.02364268065424	1.2662483993168	-6.38749928393572	3.01078015831949e-10	6.58489313047191e-09	12.8237630633429
"TIGD6"	-0.93198407586432	-0.00759273766115703	-6.38666773383835	3.02631402790099e-10	6.61016974661896e-09	12.8187914782906
"FAM72D"	1.00026555049735	2.91566284230028	6.38435802431551	3.06987341520589e-10	6.6965138986289e-09	12.8049854576803
"KIAA1370"	-1.38743984657148	-0.240087112630854	-6.38403610940785	3.07599299326919e-10	6.70106887734213e-09	12.8030616024875
"HDAC2"	1.68368624721471	1.52992657614738	6.38132493809718	3.12800796565879e-10	6.80546445093985e-09	12.7868623050533
"CCDC40"	-1.0345701678825	0.673370289676309	-6.3766409179298	3.2199079457265e-10	6.9962496567145e-09	12.7588896701543
"MTMR10"	-0.753671997119712	-2.12799346542837	-6.37538404647783	3.24501384981639e-10	7.04159532789139e-09	12.7513868430143
"RUNDC1"	-1.20912121339606	0.586028606161157	-6.37301294865111	3.29289887236147e-10	7.13618840370175e-09	12.7372362954547
"GATA3"	-0.836529583060975	0.959590421491736	-6.37156983884114	3.32238061182079e-10	7.19070449605275e-09	12.7286262163219
"GLRX2"	0.949087204215922	1.7023744885124	6.37097635988879	3.33457977980288e-10	7.20772237969876e-09	12.7250858261605
"NAA10"	0.956176081622659	1.16167726465427	6.36765557698702	3.40365260700995e-10	7.34746930308043e-09	12.705281176399
"ATAD2"	0.947014816216978	2.58287418156061	6.36593888884379	3.4399068913318e-10	7.41610017480118e-09	12.6950467213554
"AHNAK"	-0.925679756782385	-2.38482542581543	-6.36493798302201	3.46121882764198e-10	7.45238074521566e-09	12.6890807143187
"NRD1"	0.84637408113435	0.566508545199724	6.36426743093821	3.47556886245049e-10	7.47359710629392e-09	12.685084284927
"SPATA7"	-1.17055647246638	-2.06608245234298	-6.36285695232779	3.5059438129831e-10	7.52917287589212e-09	12.6766791880072
"CCDC159"	-0.95031278070278	0.374971024019284	-6.36156024597739	3.5340976942153e-10	7.57984153203183e-09	12.6689535322081
"SFPQ"	0.617506483843268	1.53880416808127	6.36042659120082	3.55889255143176e-10	7.62318453478077e-09	12.6622004746087
"TOMM40"	0.817983744237244	1.86638285942287	6.35867380353112	3.59756418653457e-10	7.69610191873586e-09	12.6517614257603
"C20orf20"	1.22116182314342	2.65576700624793	6.35793950251282	3.61388693314416e-10	7.72108336795916e-09	12.6473889249646
"FMO5"	-1.05039870646814	-0.732250663860882	-6.35609384756341	3.65523450463136e-10	7.79939768112741e-09	12.6364006992384
"CCDC28A"	-1.2730196422671	-1.30634793250551	-6.3539385025316	3.70410596666878e-10	7.89354479204725e-09	12.6235723206656
"ZNF844"	-1.06518254683643	-0.696443774917355	-6.35301207163736	3.72530826207187e-10	7.92856260334939e-09	12.618059499322
"TLE3"	-0.88532004728639	1.59733877992975	-6.34972455845941	3.80150878966395e-10	8.0803937470325e-09	12.5985026131963
"PPM1M"	-0.990587841847958	-1.59016289236639	-6.34855990674525	3.82886807026694e-10	8.12815390344535e-09	12.5915764573173
"PSMA4"	1.26732198176257	2.17583368981405	6.34687487074209	3.86879313761212e-10	8.18877652995204e-09	12.5815575978149
"GPI"	0.696076459569034	0.718640099556474	6.34674322225804	3.87192949870814e-10	8.18877652995204e-09	12.5807749444938
"FLJ45983"	-0.966423753117382	0.73617527565978	-6.34673168325362	3.87220451963801e-10	8.18877652995204e-09	12.5807063455337
"NKIRAS2"	1.54046885014282	1.02400484393251	6.33826810382656	4.0791592775079e-10	8.615474651936e-09	12.530420696664
"SIK3"	-1.45521548011	-2.04821899934022	-6.32895337417107	4.31943960123205e-10	9.11138642787806e-09	12.47514734198
"PPIAL4C"	0.961447674755315	1.84265735149174	6.3268560002384	4.37542299090141e-10	9.21777958868988e-09	12.4627116061599
"C14orf132"	-1.93270303466839	-2.20182596680028	-6.32521977500898	4.41958953957557e-10	9.29904016795254e-09	12.4530126693533
"C1orf203"	-1.09966266877615	-0.955942323559229	-6.32412533569504	4.44937475571226e-10	9.34987448665603e-09	12.4465264907203
"C4orf34"	-1.29183749380192	0.737274017312672	-6.32328380584934	4.47241046306252e-10	9.38641498952338e-09	12.4415398589428
"AURKAPS1"	0.905895537084475	1.15642929626997	6.31574390919013	4.68407746543891e-10	9.81825165580398e-09	12.3968873684913
"C6orf106"	0.69823379790388	-0.356622104023416	6.31528018942714	4.69741050365273e-10	9.83379816016569e-09	12.3941427003585
"NEK9"	-1.25146828473792	-2.24145350844215	-6.31282830191216	4.76852739614356e-10	9.9701210539243e-09	12.3796334461289
"FAM127C"	2.34901458910861	-0.907846462787879	6.31175702510353	4.79992927559358e-10	1.00231688968488e-08	12.3732956561456
"RGS12"	-0.860385505293893	-0.591986875512397	-6.31067275145696	4.83191803329593e-10	1.007730759717e-08	12.3668819553194
"RBM28"	1.55578996834985	1.26620338032094	6.30830565975117	4.9024792280863e-10	1.02116553545427e-08	12.3528835481519
"GLIPR1L2"	-1.2352499525113	-1.30226374844904	-6.30763573010204	4.9226316128514e-10	1.02235726159603e-08	12.3489225995476
"HPRT1"	0.924485799578078	2.13636562242286	6.30759032527799	4.92400037862293e-10	1.02235726159603e-08	12.348654157853
"PJA2"	-1.00532473116456	-1.72362321053581	-6.30750238637707	4.92665242773683e-10	1.02235726159603e-08	12.348134251768
"NOP2"	1.15056466197136	1.79567734133747	6.30710477802073	4.93866089197205e-10	1.02286687882986e-08	12.3457836210177
"WDTC1"	-1.25125030054635	-1.90943038534022	-6.30701370057667	4.94141561605329e-10	1.02286687882986e-08	12.3452451966707
"ESCO2"	0.629555698781114	2.41205569329752	6.29960403708346	5.17063447740715e-10	1.06898366024206e-08	12.3014646503577
"TCEA3"	-1.0426888668786	0.999169565566116	-6.29870916233368	5.1990116101174e-10	1.0735151674953e-08	12.2961803337746
"EGR3"	-0.795268247659408	-1.80978555773691	-6.29450411629885	5.33440888999574e-10	1.10010601202865e-08	12.2713581529447
"YWHAQ"	1.1329349959945	0.39432646238292	6.29273400016426	5.39243019229317e-10	1.11069361408051e-08	12.2609136821179
"DPM1"	1.43229425792499	1.41485669430441	6.2913598619813	5.4378970799323e-10	1.11867234235934e-08	12.2528074701406
"PEX11G"	-0.834387271093337	0.287842287582645	-6.29049685097104	5.46664343182341e-10	1.12319588533707e-08	12.2477172711814
"ARMC9"	-0.571143067164472	1.08835632027135	-6.28956492435345	5.49785218893106e-10	1.12821356894336e-08	12.2422212972604
"SMCR7"	-0.756780185196443	-0.10982083500551	-6.28221401447235	5.75020574357959e-10	1.17854401812306e-08	12.1988953642156
"TOMM70A"	1.00419490726171	0.496048781207989	6.27527879045626	5.99865317737059e-10	1.22795090042185e-08	12.1580610663025
"MTHFD1L"	1.39784956299307	0.463294912720386	6.27044497853012	6.17799529949692e-10	1.26310747685409e-08	12.1296236864702
"NCAPD2"	1.31512280109582	1.79921612250964	6.26495749270794	6.38794716155299e-10	1.30414935418091e-08	12.097364530866
"GLUD1"	-1.42260477035224	-0.805303695816804	-6.26479093863972	6.39442740739647e-10	1.30414935418091e-08	12.0963858090572
"ZNF395"	-1.49711021095439	-2.75579766381543	-6.26336124529331	6.45031858552714e-10	1.31393621971363e-08	12.0879854599973
"MTHFD2"	0.900914625882679	2.74484345883058	6.25924327360493	6.61398538656204e-10	1.34562625575807e-08	12.0637993844072
"TARS"	1.72039908758685	2.63615344487466	6.25651077634644	6.7248206277303e-10	1.36485374337138e-08	12.0477584822767
"SNX1"	-1.22535316190448	-2.5760745161708	-6.25650849140875	6.72491406462012e-10	1.36485374337138e-08	12.0477450713637
"NDUFB9"	1.16202937059895	1.57858415402342	6.25309383746029	6.86597546730778e-10	1.39178346606817e-08	12.0277084561
"MFSD2B"	0.776412187840666	1.49094710540634	6.25035047113263	6.98139733468582e-10	1.41345659558036e-08	12.0116179478302
"KIF12"	-0.51337996128234	0.256415181013774	-6.24978985351172	7.00521658311851e-10	1.41655365017756e-08	12.0083305686404
"CEACAM19"	1.62110758134271	-0.719896154088154	6.24726163920367	7.11362476729711e-10	1.43672747122737e-08	11.9935087767908
"C1orf113"	-0.613522493957838	0.33233707653719	-6.24603756701817	7.16669971860477e-10	1.44569032430399e-08	11.9863345200406
"SH3RF1"	-1.24573724426749	0.800748196411846	-6.2425715024745	7.31909461883478e-10	1.47464231217299e-08	11.9660268405265
"GFRA3"	1.31275890106527	-1.24541233643113	6.2419242687617	7.34790090526073e-10	1.47865386013613e-08	11.9622358169258
"KCTD3"	-1.17118509009246	1.00350949773554	-6.23981985741469	7.44232951774084e-10	1.49584523874109e-08	11.9499121447888
"CASZ1"	-0.499470639896289	0.523684576417355	-6.23867436990979	7.49422703944725e-10	1.5044570271702e-08	11.9432056062413
"EAF2"	1.16815885901246	0.421288825059229	6.23758578225992	7.54387438861315e-10	1.51166106325251e-08	11.9368332253649
"FAM120AOS"	-1.76625413497214	0.962967305807162	-6.23748905101413	7.54830154313309e-10	1.51166106325251e-08	11.9362670276751
"SERPINA11"	-0.892662465585095	0.132504142592287	-6.23644230941511	7.59637109002416e-10	1.51904064085947e-08	11.9301406313658
"TMSB15A"	1.20390963802102	0.317252075965565	6.23628918503311	7.60342806638839e-10	1.51904064085947e-08	11.9292444983489
"MTCH2"	0.886342348003327	1.79514012023554	6.23293014253909	7.75985689423152e-10	1.54843146813825e-08	11.9095912695399
"DVL3"	1.4456746220767	2.40130438787603	6.23225764819082	7.79155039483578e-10	1.55194117578759e-08	11.9056577522279
"YARS2"	1.56182034584058	1.73358552076997	6.23216093130414	7.79611888931919e-10	1.55194117578759e-08	11.9050920724008
"SPATA18"	-1.58237749344521	-2.33431431589669	-6.2299875812923	7.89947192653274e-10	1.5706342387898e-08	11.8923826126777
"MUM1"	-1.04427306087258	-1.17113215739945	-6.22853125781431	7.96947505525301e-10	1.58265966987354e-08	11.8838684535633
"COG2"	-2.04251179715849	3.28507042499036	-6.22830598108069	7.98035775702905e-10	1.58292967347657e-08	11.8825515691651
"ABLIM3"	-1.23084030973901	-2.33165906558264	-6.22683511259423	8.05177055390769e-10	1.59418723666426e-08	11.8739544669224
"PDF"	0.972058262870097	1.44402260951653	6.22674236328005	8.05629454216084e-10	1.59418723666426e-08	11.8734124160711
"ORAI3"	-1.5049335012671	0.503924174822314	-6.22530025102221	8.1269561999417e-10	1.60625762134876e-08	11.8649852731495
"LSG1"	1.07724442039639	1.92500824937052	6.22403628779113	8.18938664067061e-10	1.61667440310246e-08	11.8576006042265
"COQ9"	0.90872660432193	-0.0315223046088154	6.22209389715171	8.28624105087337e-10	1.63385407767043e-08	11.8462548655925
"NSUN2"	0.730039938586547	0.957734514491736	6.22111180894975	8.3356366342129e-10	1.64164635229724e-08	11.8405195793234
"VWA5A"	-1.88870169601842	-2.97619295137879	-6.21782141513482	8.50323826158182e-10	1.67267250158595e-08	11.821309965813
"TRAK1"	-1.38018731749466	-1.3852177555854	-6.2161160351921	8.59139589889688e-10	1.68801634316151e-08	11.8113573942481
"C9orf40"	1.35478683132668	-0.99744037685124	6.21430136431445	8.6861841204262e-10	1.70462517650206e-08	11.8007696937464
"PNP"	1.01940726769918	1.65628795616391	6.21317776746624	8.74538603173377e-10	1.71421941768253e-08	11.7942154569957
"SMOC2"	-1.3810361968919	-1.49463208605372	-6.21267330062964	8.77209430234405e-10	1.71742934621393e-08	11.7912731149741
"PPIAL4G"	0.761773463664669	1.05004831990909	6.21084384775257	8.86962243404929e-10	1.73448075410314e-08	11.7806044882438
"CYP21A2"	-1.36628123812153	-0.367860255320937	-6.20952563060048	8.94055264231215e-10	1.74629689800837e-08	11.7729189294468
"CTDSP1"	-0.986263242132898	-1.26388399900551	-6.20847690118594	8.99737799159462e-10	1.75533353258551e-08	11.7668056024784
"MRPS24"	0.879403553615491	0.56982103737741	6.2074149219313	9.05528091904628e-10	1.76455896173959e-08	11.760615983393
"PNPLA4"	-1.8727919457502	-0.56432761769146	-6.20710336945365	9.07233685787826e-10	1.76581245025354e-08	11.758800317409
"FAM172A"	-1.18192389037069	-2.41612340634435	-6.20151909502364	9.38342642064947e-10	1.8242258943162e-08	11.7262701540175
"MAN2B2"	-1.08571114886925	-0.0874016757134986	-6.19804632469142	9.58211952261493e-10	1.8606774615059e-08	11.7060534306543
"CBX3"	1.14024370481175	3.15475491725069	6.19572072119957	9.71747024399017e-10	1.88475834767333e-08	11.6925206226192
"HM13"	0.917117374022895	2.48495920316942	6.19436200328603	9.79741068633425e-10	1.89804848983972e-08	11.6846162834986
"RRP1B"	1.60481428972096	1.23147754665978	6.19286554754311	9.88619863653841e-10	1.91301971753832e-08	11.6759124569688
"ERBB4"	-1.36792067734138	-0.573674455376033	-6.1902646812603	1.00423879759627e-09	1.94098340623781e-08	11.6607895493697
"TK1"	0.642667228885307	2.67187681197521	6.18991614900288	1.00635006658272e-09	1.94280497174656e-08	11.6587634193591
"MAP3K12"	-1.27788618455872	-0.558523659958678	-6.18925263200431	1.01038138147421e-09	1.94832474743206e-08	11.6549064651349
"VPS39"	-1.29660074459405	-1.73492988943251	-6.18734589212681	1.02205414449124e-09	1.96854970912321e-08	11.6438248553533
"MCM4"	0.934991643644284	2.42416734461019	6.18535289137786	1.0343958109897e-09	1.99001471878135e-08	11.6322451932182
"SMAGP"	1.46504181293304	-0.165306183396694	6.18466760394095	1.03867300592761e-09	1.99593326063916e-08	11.6282643350001
"TALDO1"	0.705470470126849	0.564276202355372	6.18398418948762	1.04295571896496e-09	2.00030575196363e-08	11.6242947517448
"SEMA3G"	-0.777024403128845	-2.64205460252066	-6.18392057508697	1.04335524422601e-09	2.00030575196363e-08	11.6239252703084
"RPP38"	0.984045252334543	1.00920594109642	6.18299345799749	1.04919492913642e-09	2.00918411429787e-08	11.6185408307639
"COX7B"	0.810302446563378	0.579853971168044	6.18038813517695	1.06577671782132e-09	2.03858925243107e-08	11.6034137208458
"ADC"	-0.817041012447568	0.745940863698347	-6.17870566703937	1.07662069950441e-09	2.0567152173318e-08	11.5936479647125
"MS4A14"	-1.06134982543617	0.282322734549587	-6.17852059866038	1.07782007816407e-09	2.0567152173318e-08	11.5925738955192
"BAK1"	0.893140143636905	1.91317119301515	6.17834411647075	1.07896502798299e-09	2.0567152173318e-08	11.5915496843643
"LRTOMT"	-1.69352746933866	1.0275198454449	-6.17739599397619	1.08513645917218e-09	2.06610976224054e-08	11.5860477229507
"PNPLA7"	-1.41219214884505	-2.99446061588568	-6.17683037304031	1.08883455687691e-09	2.07077894787278e-08	11.5827657821879
"MOSPD1"	0.924891781303239	0.823604077672176	6.17017578801197	1.13327844430622e-09	2.15284049157234e-08	11.544173717983
"EIF1AD"	1.42080042782155	1.92773253601653	6.16229771548129	1.18818795131853e-09	2.25457307383752e-08	11.4985346104456
"GLT8D1"	-1.19750224796933	-0.0149057197479339	-6.15828656908104	1.21713534871207e-09	2.30686702010172e-08	11.4753174562265
"?|10431"	1.03243140850618	1.7467711982438	6.15652554390475	1.23006077991906e-09	2.32870959952331e-08	11.4651286572637
"CCDC24"	-0.58152353594205	0.922983865256198	-6.15585134569257	1.23504461760489e-09	2.33548482751177e-08	11.4612286288729
"UFD1L"	1.61738266580809	1.4939188106157	6.15543849967453	1.23810620829066e-09	2.3386137947963e-08	11.4588406318555
"THSD1P1"	-1.02088847577791	-1.37164651636639	-6.15324123713572	1.25452585676643e-09	2.36693856880495e-08	11.4461335801671
"ATP8B1"	-0.957123797293197	1.10349430073554	-6.15175377279851	1.26576188373922e-09	2.38543016230309e-08	11.4375336993436
"CASP9"	-0.933141350239754	-0.299974279998623	-6.14860667040688	1.28985948128438e-09	2.42809108696592e-08	11.4193446687074
"PDE11A"	-0.883144702536521	-2.42283762979063	-6.14839554421856	1.2914920337669e-09	2.42841409335672e-08	11.4181247410023
